Mean_Time,SSIP,SSP,SDFB,SFE,RPF,Traffic_Type
0.848415780067444,1.12158921469844,5.6079460734922,6.13571991077896,134.590705763813,1,0
2.05394768118858,1.12165610120381,5.60828050601904,6.13571991077896,134.598732144457,1,0
3.44923671901735,1.12117307797175,5.60586538985874,6.10908789486301,131.177250122695,1,0
4.66564715703329,1.12097950578917,5.60489752894585,6.13571991077896,134.5175406947,1,0
5.87164594332377,1.11970288645637,5.59851443228184,6.13571991077896,134.364346374764,1,0
7.07278267477379,2.23990028520077,6.71970085560232,16.8223501500592,136.633917397247,0.833333333333333,0
8.33289295633634,1.06517596858848,5.32587984294238,6.13571991077896,127.821116230617,1,0
9.53276201409678,2.12823433033597,7.44882015617591,7.42646439830007,131.95052848083,1,0
10.7421660761038,1.06392363032932,5.31961815164658,6.13571991077896,127.670835639518,1,0
12.0674302535398,1.12077581779441,5.60387908897203,5.94325780904828,125.526891592974,1,0
13.3023396929105,1.12101845457131,5.60509227285653,6.13571991077896,134.522214548557,1,0
14.5068460504214,1.12002401174525,5.60012005872624,6.13571991077896,134.40288140943,1,0
15.7124553978443,1.11804905251278,5.59024526256388,6.13571991077896,134.165886301533,1,0
16.9932958912431,1.09412896534309,5.47064482671547,6.21565552009445,124.730702049113,1,0
18.3059709590414,1.11848315450189,5.59241577250944,6.04115052110207,128.625562767717,1,0
19.5303739289443,1.11682786360776,5.58413931803882,6.13571991077896,134.019343632932,1,0
20.787925106287,1.0631725618954,5.31586280947701,6.13571991077896,127.580707427448,1,0
22.0971063596231,1.15074930463454,5.75374652317272,5.95750498929486,124.280924900531,1,0
23.3726821740468,2.1717741601425,7.60120956049874,8.10176543566914,136.821772088977,1,0
24.5562573691209,1.11420489683327,5.57102448416637,6.13571991077896,133.704587619993,1,0
25.8126034160455,1.06256170277231,5.31280851386157,6.13571991077896,127.507404332678,1,0
27.1211776534716,1.14967244659098,5.74836223295489,5.95750498929486,124.164624231826,1,0
28.3743931134542,1.1192705254773,5.59635262738652,6.13571991077896,134.312463057276,1,0
29.5794957002004,1.11971185393651,5.59855926968257,6.13571991077896,134.365422472382,1,0
30.783908089002,1.11841187425205,5.59205937126023,6.13571991077896,134.209424910246,1,0
32.0393093327681,1.06634260065517,5.33171300327583,6.13571991077896,127.96111207862,1,0
33.3948587795099,1.12089382799455,5.60446913997276,6.13571991077896,134.507259359346,1,0
34.5993055244287,1.12057250318661,5.60286251593307,6.13571991077896,134.468700382394,1,0
35.8371035477211,1.06650745649288,5.33253728246439,6.17058845808408,123.714864953174,1,0
37.0576057121402,2.18598838185,7.65095933647501,17.5385305596905,133.34529129285,1,0
38.3867267908248,1.12155262545692,5.60776312728459,6.09481811362567,126.735446676632,1,0
39.611448827337,2.24132105452016,6.72396316356049,16.8223501500592,136.72058432573,0.833333333333333,0
40.8723599771659,1.06525550437361,5.32627752186803,6.13571991077896,127.830660524833,1,0
42.1173582115481,2.04126820047558,7.14443870166453,25.3931272206592,126.558628429486,1,0
43.6097736860577,1.12221610110878,5.61108050554392,6.15228772977092,127.932635526401,1,0
44.8370530962944,1.12132144865086,5.60660724325431,6.13571991077896,134.558573838104,1,0
46.0914879083633,1.06574488363921,5.32872441819603,6.13571991077896,127.889386036705,1,0
47.3462053716183,1.02088823495765,5.10444117478827,6.13571991077896,122.506588194919,1,0
48.6508198340734,1.12036656891104,5.6018328445552,6.13571991077896,134.443988269325,1,0
49.9058286190033,1.06413228382415,5.32066141912077,6.13571991077896,127.695874058899,1,0
51.161168328921,1.01967038395563,5.09835191977813,6.13571991077896,122.360446074675,1,0
52.4658461868763,1.12350086854734,5.61750434273668,6.13571991077896,134.82010422568,1,0
53.7876342799928,2.039232693425,7.13731442698749,8.10176543566914,128.471659685775,1,0
55.0766019066175,1.12228156094465,5.61140780472325,6.13571991077896,134.673787313358,1,0
56.3056980392389,1.20819206614675,6.04096033073373,6.22379306067467,137.733895540729,1,0
57.537095840772,1.06054772788935,5.30273863944673,6.13571991077896,127.265727346722,1,0
58.8554101683877,1.12221490008222,5.6110745004111,6.08929932794032,123.443639009044,1,0
60.1000974853834,1.1235502256715,5.61775112835752,6.13571991077896,134.82602708058,1,0
61.3055772562822,1.12171249602522,5.60856248012608,6.13571991077896,134.605499523026,1,0
62.5621859133244,1.06149008841567,5.30745044207833,6.13571991077896,127.37881060988,1,0
63.8188931981723,1.01987121472593,5.09935607362966,6.13571991077896,122.384545767112,1,0
65.0188426190064,1.01867013679161,5.09335068395803,6.12758989540107,121.221746278201,1,0
66.3211092565019,1.12141588680349,5.60707943401745,6.11872492656193,132.327074642812,1,0
67.5335222005844,1.12378864552022,5.61894322760108,6.13571991077896,134.854637462426,1,0
68.7882750531038,1.06496041600016,5.32480208000081,6.13571991077896,127.79524992002,1,0
70.0049085076898,2.13057864841498,7.45702526945244,17.7203714679075,136.357033498559,1,0
71.3281745951055,2.24431150540972,6.73293451622915,17.6307022845108,132.414378819173,0.833333333333333,0
72.554542239507,1.12352975999619,5.61764879998093,6.13571991077896,134.823571199542,1,0
73.7597261667252,1.12218097214389,5.61090486071945,6.13571991077896,134.661716657267,1,0
75.0158834834894,1.06554371816811,5.32771859084054,6.13571991077896,127.865246180173,1,0
76.222110191981,1.06485632209442,5.32428161047211,6.13571991077896,127.782758651331,1,0
77.5783770720164,1.12713021306968,5.63565106534839,6.13571991077896,135.255625568361,1,0
78.7828779637814,1.12739954869656,5.63699774348278,6.13571991077896,135.287945843587,1,0
79.9880009333293,1.1269981674844,5.63499083742201,6.13571991077896,135.239780098128,1,0
81.2434667328994,1.06627320291712,5.33136601458558,6.13571991077896,127.952784350054,1,0
82.5988596002261,1.12793344975789,5.63966724878946,6.13571991077896,135.352013970947,1,0
83.8034759581089,1.12396180414683,5.61980902073417,6.13571991077896,134.87541649762,1,0
85.1095537781715,1.01248496107743,5.06242480538717,6.13571991077896,121.498195329292,1,0
86.3818660827783,2.18619860179955,7.65169510629842,23.3907666955796,142.102909116971,1,0
87.6447208555121,1.21646805509151,6.08234027545755,6.22379306067467,138.677358280432,1,0
88.8766994019349,1.06457955835587,5.32289779177937,6.13571991077896,127.749547002705,1,0
90.0827709277471,1.06321783866066,5.31608919330328,6.13571991077896,127.586140639279,1,0
91.3447265305689,2.10282805863728,7.35989820523047,18.7337574435474,117.758371283688,1,0
92.6947746157646,1.06382864317147,5.31914321585735,6.13571991077896,127.659437180577,1,0
93.9005561113358,1.0638580549955,5.31929027497748,6.13571991077896,127.66296659946,1,0
95.2238665808429,1.13173779044887,5.65868895224434,5.97020996644231,125.622894739824,1,0
96.3418177397355,1.00988065539731,5.04940327698653,6.19099762265274,116.13627537069,1,0
97.6275235447315,1.13222323750805,5.66111618754024,6.0252329309529,123.412332888377,1,0
98.8762328584989,1.13402200665169,5.67011003325845,6.13571991077896,136.082640798203,1,0
100.081932681799,1.13518339840182,5.67591699200909,6.13571991077896,136.222007808218,1,0
101.33769030571,1.06485253724492,5.32426268622462,6.13571991077896,127.782304469391,1,0
102.566673253712,1.07407672971694,5.3703836485847,6.21565552009446,122.444747187731,1,0
103.899466909965,1.1413870303311,5.7069351516555,6.13571991077896,136.966443639732,1,0
105.104815876484,1.14377745896375,5.71888729481877,6.13571991077896,137.25329507565,1,0
106.310775796572,1.13871496886272,5.6935748443136,6.13571991077896,136.645796263526,1,0
107.568974061807,1.06773381395692,5.33866906978461,6.13571991077896,128.128057674831,1,0
108.797789782809,1.07073021111564,5.3536510555782,6.22603774749436,122.063244067183,1,0
110.130308469137,1.14615693615161,5.73078468075804,6.13571991077896,137.538832338193,1,0
111.335615813732,1.14791576977993,5.73957884889964,6.13571991077896,137.749892373591,1,0
112.541061204672,1.14780362322807,5.73901811614033,6.13571991077896,137.736434787368,1,0
113.799739692609,1.06489363133638,5.32446815668188,6.13571991077896,127.787235760365,1,0
115.006042424838,1.0647300848473,5.32365042423652,6.13571991077896,127.767610181676,1,0
116.292889757064,1.14790948648047,5.73954743240236,6.01063528518457,118.234677107489,1,0
117.567947274446,1.1475850475636,5.73792523781798,6.13571991077896,137.710205707632,1,0
118.77354110678,1.14787241641377,5.73936208206885,6.13571991077896,137.744689969652,1,0
120.031269623836,1.06549364166901,5.32746820834505,6.13571991077896,127.859237000281,1,0
121.238296691577,1.06633907633356,5.33169538166782,6.13571991077896,127.960689160028,1,0
122.592864716053,1.14895377179608,5.74476885898039,6.13571991077896,137.874452615529,1,0
